comment;Label
Simpson, çýraklýðýn kolay bir çýkýþ yolu ya da ikinci bir seçenek olmadýðý konusunda ýsrar ediyor. WhiteHat, geçen yýl yaklaþýk 1.000 yerleþim için 40.000'den fazla baþvuru aldý. Seçim katýdýr. Simpson, Google'da röportaj yapmanýn sinir bozucu olduðunu ekliyor ve 19 yaþýnda, en az beþ yaþýnda olan kiþilerle çalýþmak, onu ayak parmaklarýnda tutuyor.;HumanResource
Çalýþan Deneyimine Ýliþkin Eksiksiz Kýlavuz. Çalýþan deneyimi giderek daha popüler bir konudur. Çalýþan deneyimlerine yatýrým yapan þirketler, çalýþmak için daha iyi yerlerdir, baþvuranlar arasýnda daha fazla talep görmektedir ve ayrýca daha yenilikçi. Ancak, bir çalýþan deneyimi tam olarak nedir ve bunu nasýl iyileþtirebilirsiniz?;HumanResource
"Çalýþan deneyimine olan ilgi son birkaç yýlda neden bu kadar arttý? Forbes'te Dennis Lee Yohn tarafýndan yazýlan bir 2018 makalesi, "" 2018, Çalýþan Deneyimi yýlý olacak"" dedi.Çalýþan deneyimi, müþteri deneyiminin ÝK karþýlýðýdýr. Müþteri deneyimi, müþterinin ürün ve pazarlama ile ilgili kararlarda merkezi bir role sahip olduðu ""dýþarýdan"" bir yaklaþýmdýr.";HumanResource
Çoðu þirketin amacý, müþterileri istedikleri ürün veya hizmetleri satarak mutlu etmek olduðundan, müþteriden baþlamak mantýklýdýr. Müþterinin keyif alacaðý bir þey yaratabilirseniz, onu satýn alýr.John Plaskoff'a göre çalýþan deneyimi benzer. Organizasyon , geleneksel iþlemsel insan kaynaklarý stratejisinden ziyade , çalýþanýn ihtiyaçlarýný, beklentilerini ve korkularýný anlamaya çalýþýr. Amaç, çalýþanlarý için çalýþmalarý baðlamýnda özen gösteren bir deneyim tasarlamaktýr.Çalýþan deneyimi, çalýþanlara uygulanan tasarým düþüncesinin önemli bir unsurudur. Her tasarým düþünme süreci müþteriyle empati kurmakla baþlar. Çalýþanýn bir durumu nasýl deneyimlediðini anlamak, sorunlarý tanýmlamaya ve çözümler üretmeye yardýmcý olur.;HumanResource
Plaskoff, çalýþan deneyimine “yeni insan kaynaklarý yönetimi yaklaþýmý” adýný verecek kadar ileri gidiyor. Çalýþanýn toplam deneyimini ÝK'nýn merkezine koymak, çok farklý, çalýþan merkezli bir yaklaþým anlamýna gelir. Ona göre, bu yaklaþým modern iþyerine daha iyi uyuyor ve çalýþanlarýn güçlendirilmesini ve katýlýmýný saðlýyor.Bu yüce bir söz - çalýþan deneyiminin Plaskoff'un iddia ettiði kadar devrim niteliðinde olup olmayacaðýný bilmiyoruz. Bununla birlikte, konsept ilginç ve insan yönetimi konusunda yeni bir bakýþ açýsý sunuyor. Çalýþan deneyiminin deðeri hakkýnda konuþmadan önce, önce bir taným bulalým.;HumanResource
Çalýþan deneyimi nedir? Plaskoff'a göre, çalýþan deneyimi, çalýþanýn yolculuðu boyunca temas noktalarýndaki tüm karþýlaþmalardan türetilen, çalýþanýn istihdam eden organizasyonla iliþkisine dair bütünsel algýsýdýr . Baþka bir deyiþle, çalýþan deneyimi, çalýþanlarýn bir organizasyonda çalýþan yolculuklarý boyunca karþýlaþtýklarý ve gözlemledikleri þeyler hakkýnda nasýl hissettikleri ile ilgilidir.;HumanResource
Örgütsel açýdan bu neden ilginç? Bu bilgileri bir araya getirirsek, çalýþan deneyimi, çalýþanlarýn iþlerini yapmalarý için hangi sistemlerin ve (ÝK) süreçlerinin optimize edildiði derecedir.Bu, kuruluþlar için çok alakalý bilgilerdir. Harika bir çalýþan deneyimi saðlayan þirketler, kullanýcý dostu yazýlým sistemleriyle çalýþýr ve iþe alým (genellikle bir dizi iþe alým aracý kullanarak ), çalýþan iþe alým , kariyer yolu geliþtirme ve performans yönetimi gibi ÝK süreçlerini optimize etmiþlerdir . Bu, çalýþanlarýn yapmak istemedikleri görevleri yerine getirmek veya yavaþ yazýlým sistemlerinde zaman kaybetmek yerine zamanlarýný kendileri için önemli olan þeylere harcamasýna olanak tanýr.,Bu nedenle harika bir çalýþan deneyimi saðlayan þirketlerde iþ daha hýzlý yapýlýr. Bunun birkaç nedeni var.;HumanResource
Çalýþanýn deneyimleri, harika bir deneyim saðlamak amacýyla dikkatlice planlanýr ve optimize edilir (müþteri deneyiminin pazarlama amacýyla nasýl kullanýldýðýna çok benzer);HumanResource
Teknolojiden, sýradan görevleri otomatikleþtirmek ve daha karmaþýk görev ve süreçlerdeki karmaþýklýðý azaltmak için yararlanýlýr. Bu, örneðin, baþvuran adaylarýn CV'lerindeki her iþlevi þirketin ATS'sine manuel olarak yüklemeleri gerekmediði, ancak mevcut LinkedIn profillerini tek bir düðmeye týklayarak yükleyebilecekleri anlamýna gelir.;HumanResource
Bu þirketler ayný zamanda yaratýcý fikirlerin geliþmesini saðlayan, çalýþanlarýn bu fikirleri gerçekleþtirmelerini saðlayan güçlü bir inovasyon kültürüne ve bu fikirleri uygulamak için güçlü bir iþbirliðine sahiptir. Bu tür bir inovasyon kültürüne duyulan ihtiyaç, ÝK ve iþ dünyasý için vardýr:;HumanResource
ÝK, iç müþterileri için harika bir deneyim yaratmalýdýr;HumanResource
Ýþ, çalýþanlarýn iþlerinde fark yaratmalarý ve gerçekten güçlenmeleri için yenilik yapabilmelidir.;HumanResource
Bir sonraki bölüme geçmeden önce son bir not, çalýþan deneyimi çalýþan baðlýlýðýndan farklýdýr . Çalýþan baðlýlýðýnýn, çalýþanlarýn iþ tutumuna baktýðý yerde, çalýþan deneyimi, iþteki daha çok günlük karþýlaþmalara ve hayal kýrýklýklarýna bakar.Dolayýsýyla, yüksek iþ baðlýlýðýna sahip þirketler, çalýþmaya istekli ve iþlerini baþarýlý bir þekilde yapma yeteneðine sahip bir iþ gücüne sahiptir. Harika bir çalýþan deneyimine sahip þirketler, çalýþanlarý için modern bir çalýþma ortamý saðlar. Bu þirketler, çalýþanlarýn iþlerini yapmalarýný saðlama ve bu sayede þirketi ileriye taþýma konusunda çok baþarýlýlar.Bu bizi iyi bir çalýþan deneyiminin iþ etkisine getiriyor.;HumanResource
Çalýþan deneyiminin iþ etkisi. yi yöneticilerin, çalýþanlarýn iþlerini yapmalarýný engelleyen engelleri kaldýrarak yapmalarýný saðladýðý söyleniyor. Çalýþan deneyimi benzerdir. Sistemleri ve süreçleri basitleþtirerek, çalýþanlarýn iþlerini yapmasý kolaylaþýr;HumanResource
Çalýþan deneyimi hala oldukça yeni bir kavram olmasýna raðmen, neden bu kadar önemli olduðunu gösteren birkaç çalýþma yapýlmýþtýr. Göre Dery ve arkadaþlarý (2017) çalýþanlarýn deneyimine üst ve alt dörtte birlik arasýndaki farký gösterdi önceki yýl, 281 Yöneticiler bir anket.En üst çeyrek, son 2 yýlda piyasaya sürülen yeni ürün ve hizmetlerden gelirin% 51'ini oluþtururken, en alt çeyrek için% 24'lük bir gelir elde etti.Sektöre göre ayarlanmýþ Net Promoter Score (NPS), üst çeyrek için 32 iken, alt çeyrek için 14 idi.En üst çeyrek, en alttaki çeyreðe kýyasla% 25 daha fazla kârlýlýk gösterdi.;HumanResource
Harika bir çalýþan deneyimi yaratan þirketler, karmaþýklýðý azaltabilir ve iþbirliðini teþvik edebilir. Bu bulgular, bu tür firmalarýn ürünlerini pazara daha hýzlý getirerek daha hýzlý yenilik yapabildiklerini göstermektedir.Ek olarak, bu þirketler daha iyi bir müþteri deneyimi yaratabilecek gibi görünüyor. Bu, kuruluþun çalýþanlarýn iþlerini daha iyi yapmasýný saðlarsa, müþterilere daha iyi hizmet verebileceklerini gösterir.Jacob Morgan'ýn araþtýrmasý , çalýþan deneyimine yatýrým yapan þirketlerin, yapmayan rakiplerinden daha iyi performans gösterdiðini gösteriyor. Sadece 1,5 kat daha hýzlý büyümek, daha iyi ödeme yapmak ve gelirin iki katýndan fazlasýný üretmekle kalmýyor, ayný zamanda 4 kat daha karlý!;HumanResource
Çalýþan deneyimi ve þirket yazýlýmýÝK ve operasyonel yazýlýmlarý oluþtururken, satýn alýrken, uygularken ve iyileþtirirken çalýþan deneyimi bir baþlangýç ??noktasý olmalýdýr. Ýki temel soru þunlardýr:Yazýlým kullanýcý için ne kadar sezgisel?Yazýlým kullanýcý için deðer yaratýyor mu?Aþaðýdaki þekle bakýn. Bu, berbat sistemleri kullanarak nasýl korkunç bir çalýþan deneyimi yaratabileceðinizin mükemmel bir örneðidir (pardon Fransýzcam);HumanResource
1. seviyede iþlevsel bir yazýlýma sahibiz. Yukarýdaki resim bunun güzel bir örneðidir. Tasarýmýnýn amacýna uygundur (ilgili bilgileri girmek ve saklamak), ancak kullanýcý düþünülerek tasarlanmamýþtýr.2. seviyede çekici ve sezgisel bir yazýlýmýmýz var. Ortalama Android sisteminiz veya iPhone'unuz bu þekilde çalýþýr. Bir kez alýþtýktan sonra, ne yaptýðýnýzý düþünmek zorunda deðilsiniz - ve yeni bir þey denemek istiyorsanýz, bu kendi kendini açýklayýcýdýr.3. seviyede, son kullanýcý deðeri sunan baðlantýlý ve sosyal uygulamalara sahipsiniz. Mükemmel bir örnek, Runtastic gibi bir uygulama veya telefonunuzun performansýnýzý bir akran grubu ve iyi arkadaþýnýzla karþýlaþtýran adým sayacýdýr. Bu uygulamalar sosyaldir ve insanlarla baðlantý kurma fýrsatý yaratýr.Çalýþan deneyiminin alýþkanlýklar, deðerler, semboller, normlar ve daha geniþ kültür gibi davranýþsal sistemlerden etkilendiðine dair güçlü bir kanýt da vardýr. Bunlar, çalýþanýn geliþmesini saðlamak için de hayati öneme sahiptir. Buna daha sonra geri döneceðiz.;HumanResource
Çalýþan deneyimi ve þirket donanýmý Yazýlým sorusunun yaný sýra donaným sorunu da var. Çalýþanlarýmýzýn kendilerinden ve birbirlerinden en iyi þekilde yararlanmasýný gerçekten saðlayan donaným saðlýyor muyuz? At AIHR , son zamanlarda Apple veya Windows ürünleri kullanmak konusunda bir tartýþma vardý. Bu sistemlerin düzenli olarak kullandýðýmýz özel yazýlýmlar için farklý uyumluluklarý olduðundan ve bu, ürünümüzde çeliþkili sürümlere yol açtýðýndan, bu bizim için önemli bir tartýþmadýr. Öyleyse, paket teslimatçýlarýnýz için dizüstü bilgisayarlar yerine mobil teknolojiyi kullanmaya veya sipariþleri daha hýzlý doldurmak için insanlarýn optimum þekilde yayýlmasýný saðlamak için depo çalýþanlarý için giyilebilir cihazlar kullanmaya ne dersiniz ? Bunlar, zamanla giderek daha önemli hale gelecek tartýþmalardýr.;HumanResource
Çalýþan deneyimi ve þirket kültürü Þimdiye kadar, çoðunlukla teknolojik çerçevelere odaklandýk. Ancak, çalýþanlarýn bir organizasyonda baþarýlý olup olamayacaðýný etkileyen baþka çerçeveler de vardýr. Bunlar, yansýma çerçevelerini, deðerleri, sembolleri ve görünür davranýþlarý içerir. Baþka bir deyiþle, þirket kültürü.  Doðru kültüre sahip olmadan teknoloji kýsmýný çivilemek imkansýz. Bu nedenle, daha köklü kuruluþlar için inovasyon yapmak çok zordur: daha küçük giriþimlerin yararlanabileceði teknolojik geliþmelere ayak uyduramazlar..  Bir örnek, kanýta dayalý karar vermedir. Birçok þirket, kuruluþlarýnda insan analitiði uygulamakta , ancak kanýta dayalý düþünme kültürü yaratmakta baþarýsýz olmaktadýr. Bu, kiþi analizi sonuçlarýnýn kuruluþta kabul edilmesini ve uygulanmasýný zorlaþtýrýr. Bir örnek, kanýta dayalý karar vermedir. Birçok þirket, kuruluþlarýnda insan analitiði uygulamakta , ancak kanýta dayalý düþünme kültürü yaratmakta baþarýsýz olmaktadýr. Bu, kiþi analizi sonuçlarýnýn kuruluþta kabul edilmesini ve uygulanmasýný zorlaþtýrýr.;HumanResource
Çalýþan deneyimini anlamaya çalýþtýðýmýzda, kavramamýz gereken üç temel unsur vardýr: yazýlým sistemleri, süreçler ve kültür.Bu makaledeki tüm örnekler bunlardan biri olarak kategorize edilebilir. Çalýþan deneyimini iyileþtirmek için, organizasyonun mevcut organizasyondaki bu üç kategorinin durumuna ve birbirleriyle nasýl uyumlu olduklarýna iyi bakmasý gerekir.Sezgisel ve kullanýcý dostu yazýlým sistemleri, bireysel çalýþanlara deðer katmazlarsa sonuçta baþarýsýz olurlar. Sistemler, çalýþanýn hayatýný daha iyi hale getirmeli veya iþini kolaylaþtýrmalýdýr. Bu, bu sistemlerin tasarlandýklarý süreçleri kolaylaþtýrmaya yardýmcý olmasý gerektiði anlamýna gelir. Ek olarak, iyi bir çalýþan deneyimi yaratmak için ÝK ve iþ süreçleri optimize edilmelidir.Son olarak, dijital kültür, yazýlým ve sistemlerden en iyi þekilde yararlanmak için bir gerekliliktir. Kültür ayrýca, iþbirliðinde ve çalýþanlarýn gerektiði gibi yetkilendirilmelerini, dahil olmalarýný ve yönetmelerini saðlamada önemli bir rol oynar.Çalýþan deneyimi, insanlarý nasýl yönettiðimize dair yeni bir bakýþ açýsý sunuyor. Bu bakýþ açýsý çalýþaný ve öznel deneyimlerini bir baþlangýç ??noktasý olarak alýr. Çalýþanlarýn iþ deneyimini etkileyen sayýsýz faktör vardýr - ancak bir (ÝK) kuruluþu olarak en önemlilerinden bazýlarýný etkileyebilecek konumdayýz. Bunu doðru yaptýðýmýzda çalýþanlar iþte daha iyi vakit geçirecek ve kuruma daha fazla katký saðlayacak.;HumanResource
Bir giriþimde çalýþmayý düþünüyor musunuz? Yaklaþan baþlangýç ??stajýnýzý tam zamanlý bir iþe nasýl dönüþtüreceðinizi merak mý ediyorsunuz? Veya kendi giriþiminize bir bölüm mü?Tüm öðrenci ve profesyonel kariyerimi baþlangýç ??alanýnda geçirdim. Bu yazýda, ikinci sýnýftan (2014) bugüne ekosistemdeki yolculuðumu dile getireceðim. Yukarýdaki sorulardan herhangi birine evet dediyseniz, öðrendiklerimden yararlanabilirsiniz. ;HumanResource
"1. Doðru nedenlerle katýlýnBir baþlangýçta çalýþmak yoðun bir çalýþma anlamýna gelebilir ve erken tükenmiþlik riskleriyle birlikte gelir. Bu yüzden doðru nedenlerle uzaya girmeniz önemlidir. Bir giriþime katýlmanýn bazý nedenleri diðerlerinden daha iyidir. Örneðin, HBO þovunda Silikon Vadisi'nin en iyi neden olmadýðý ""göz kamaþtýrýcý"" göründü . Giriþime neden katýlmak istediðinizi kendinize sorun. Aþaðýdaki satýrlarda bir þeyler söylediðinizi duyarsanýz, doðru yolda olabilirsiniz: YZ þirketi beni ilgilendiren bir teknoloji alaný için çalýþýyor.Q kiþisi birlikte çalýþmak için harika bir insan ve onlardan A, B, C öðrenmek istiyorum. Þu anda girmeye uygun olmadýðým bir iþ piyasasýna hazýrlanýyor.Kendi giriþimimi hayal ediyorum ve bu alanda deneyim kazanmak istiyorum.";HumanResource
Kiþisel Anekdot: 2014'ün baþlarýnda, lisans dersimin ikinci yýlýnda, bir öðrenci giriþimi olan CopyEd'in pazarlama ekibini yönettim. Akranlarýma maceramý, kazandýðýmýz para miktarýný ve her þeyi bir dolandýrýcýlýkla ilgili anlatmak bana büyük bir neþe verdi. Ne kadar eðlenceli olsa da, þimdiye kadarki kariyerimdeki en tatmin edici deneyim deðildi. Öncelikle vizyonla baðlantýlý hissetmediðim için. 2015 yýlýnýn baþlarýnda, cinsel tacizi hafifletmek için çalýþan erken dönem kar amacý gütmeyen bir þirketin ikinci çalýþanýydým, Durga Hindistan. Durga Hindistan ile çalýþmak çok daha tatmin edici bir deneyimdi çünkü neden ve vizyonla baðlantýlý hissettim. Durga Hindistan'daki iþim hakkýnda daha önce konuþsaydým, bu asla övünmemeliydi ve uzun saatler çalýþmak buna deðer görünüyordu. Durga Hindistan'da çalýþmanýn mesleki geliþimim üzerinde CopyEd'dekinden çok daha derin bir etkisi oldu, çünkü Durga'nýn vizyonuna derinden inanýyordum. Durga Hindistan'da yazýlým geliþtirme, içerik ve sosyal yardým hakkýnda, lisans derslerimin;HumanResource
"2. Kendinizi bulmak için acele edin Küçük ve yeni þirketler hýzlý bir þekilde çalýþýr ve deneyimlerden en iyi þekilde yararlanmak, bu hýza uyum saðlamaktýr. Kompakt bir ekiple çalýþmak, deðerinizi göstermeniz gerektiði anlamýna gelir. Bunu yapmanýn en iyi yolu, yapmanýz için iþe alýndýðýnýz þeyi ve daha fazlasýný yapmaktýr. Hýzlý yinelemelerle birlikte dik bir öðrenme eðrisi gelir ve kariyerin erken dönemlerinde geliþmek yapýcý bir alýþkanlýk olabilir. Bu, özellikle kariyer olarak takip etmek istediðiniz yolun ne olduðundan emin deðilseniz önemlidir. ""Hýzlý Baþarýsýz"" baþlangýç ??mantýðý, yolunuzu bulmanýzda yardýmcý olabilir. Ýlginç bulabileceðiniz fýrsatlarýn farkýnda olun.";HumanResource
Kiþisel Anekdot: 2016'da Tapzo'ya tam zamanlý yazýlým mühendisi olarak katýldým. Yeni Bilgisayar Bilimi eðitimim beni bu yöne iþaret ediyor gibiydi, ancak bunun benim amacým olduðundan emin deðildim. Bu yüzden, Tapzo için iOS uygulamasýný göndermekle meþgulken, ekip içindeki diðer fýrsatlarý da araþtýrdým. Ekip küçük olduðu ve çok çalýþtýðý için, yalnýzca iki yýllýk bir süre içinde Yazýlým Geliþtirme, Yazýlým Testi, Ürün Yönetimi, SDK Geliþtirme, Müþteri Katýlýmý ve Ürün Tasarýmýný kapsamlý bir þekilde deneyebildim. Bu fýrsatlarý, bu süreçte kendim hakkýnda çok þey öðrenen ve öðrenenlere uygun görünmeyen ilgi alanlarýmý ayýklamak için kullandým. ;HumanResource
3. Deðiþimi ve belirsizliði kucaklayýnGiriþimler, özellikle erken aþamalarýnda, sýk sýk vites deðiþtirme eðilimindedir. Bu, büyük deðiþikliklerin ürünlerle sýnýrlý olmadýðý anlamýna gelebilir, ayrýca ekip, yönetim ve mülkiyeti de içerebilir. Onlara boðulmak ve olumsuz bir sarmaldan geçmek kolaydýr. Bu deðiþiklikleri benimsemeye ve bu deðiþikliklerden kaynaklanan fýrsatlara hazýrlýklý olun. Böyle bir yolculukta saðlýðýnýzý korumak çok önemlidir.;HumanResource
Kiþisel Anekdotlar: 2016'da Tapzo'ya katýldýðýmda, ona sohbet tabanlý bir kiþisel asistan olan Helpchat adýný verdiler. Katýldýðýmda üzerinde çalýþmam gerektiðini düþündüðüm þey buydu. Ancak erken saatlerde, sohbetin artýk ürünün temeli olmadýðýný öðrendim ve bunun yerine artýk hepsi bir arada bir hizmet entegratör platformunda çalýþmak zorunda kaldým. Ýlk baþta, bu ani haber beni þaþýrttý. Ancak önümüzdeki aylarda, ürün yapýmýnda daha fazla oyun deðiþtirici olduðunu fark ettim. Kýsa süre sonra yeniden adlandýrýldý, yeniden markalandý, yoðun bir þekilde pazarlandý ve ardýndan mobil maðazalarda baðýmsýz bir uygulama olmaktan çýkýp, sonunda Amazon tarafýndan satýn alýnacak bir Yazýlým Geliþtirme Kiti haline geldi.Pay, Hindistan. Bu deðiþiklikler, denemeleriyle birlikte geldi ve çalýþanlarýn mesleki yollarý ve duygusal refahý üzerinde büyük bir etkiye sahipti. Kýsa süre sonra, mobil büyüme sektöründe California merkezli bir giriþim olan Branch'de Hint ekibine katýldým. Orada çalýþtýktan bir yýl içinde, personelde büyük deðiþikliklere, muazzam geniþlemeye ve Branch'in en büyük rakiplerden birini satýn almasýna tanýk oldum : Tune . Bu satýn alma, müþterileri çok farklý bir ölçekte ele almak anlamýna geliyordu ve deðiþiklikler böyle ölçeklerde olduðunda, öngörülemeyen faktörler ortaya çýkacak. Bu olaylar karmaþýk olabilirken, ayný zamanda parlamanýz için de fýrsatlardýr. Satýn almanýn ilk birkaç ayý ekiplerde muazzam deðiþikliklere yol açtý ve þahsen benim için daha fazla sayýda müþteriyi idare etmeye baþladým. O çok stresli aylar, kendimi sýnýrlarýmý zorlamama yardýmcý oldu ve çok kýsa sürede bana çok þey öðretti. ;HumanResource
